dmd_id,month, year, count
11344011000001101,3,2019,62614
113511000001109,7,2023,45033
113611000001108,12,2022,104238
1137333005,4,2021,36629
1137623008,4,2022,86779
11382411000001109,3,2019,23659
11383111000001105,3,2019,39628
11383411000001100,1,2022,118289
11384411000001102,1,2021,44403
11385711000001107,6,2022,26556
11386011000001101,5,2019,19604
11386511000001109,6,2018,117907
11387011000001103,6,2018,10603
11387311000001100,8,2023,39617
11398311000001103,3,2019,42775
11399311000001109,6,2020,65091
11399511000001103,10,2022,66489
11399611000001104,11,2018,85878
11399911000001105,8,2018,10512
11400511000001100,8,2022,49314
11400711000001105,12,2019,42351
11401411000001108,5,2020,26071
11401811000001105,2,2021,82759
11402311000001105,4,2018,44740
11402511000001104,3,2018,110519
11402611000001100,2,2021,97369
11403111000001102,7,2021,105726
11403511000001106,12,2018,28002
11403611000001105,10,2023,92627
11405111000001101,9,2018,117327
11405211000001107,11,2023,9122
11405511000001105,10,2021,46630
11405711000001100,6,2022,97518
11406011000001106,2,2020,72636
11406211000001101,9,2018,47604
11406411000001102,11,2019,7206
11406511000001103,7,2018,30914
11406911000001105,9,2020,42205
11407311000001107,10,2018,104008
11407611000001102,8,2021,63146
11407911000001108,9,2023,52442
11408211000001100,11,2019,66524
11408911000001109,7,2021,88947
11409311000001102,11,2021,80417
11409511000001108,2,2023,652
11409711000001103,7,2019,6085
11409811000001106,9,2023,30897
11410111000001107,6,2018,113095
11410411000001102,10,2021,34756
11410611000001104,8,2018,77968
11410811000001100,4,2020,72169
11411000001101,2,2019,31459
114111000001103,12,2019,64918
11413411000001105,2,2021,71864
11413611000001108,8,2023,30021
11413811000001107,11,2018,46974
11414011000001104,8,2023,93950
11414211000001109,3,2019,87989
11414411000001108,5,2018,28252
11414611000001106,12,2021,71159
11414811000001105,2,2022,116063
11415011000001100,6,2018,59897
11415211000001105,8,2022,76057
11415411000001109,4,2021,95964
11415811000001106,9,2018,88662
114211000001109,3,2022,46446
11425611000001101,11,2020,104717
11425811000001102,5,2018,42064
11426011000001104,12,2020,41964
11426211000001109,2,2020,62816
11426411000001108,10,2021,44785
11426611000001106,11,2020,4215
11426811000001105,10,2020,34333
11427011000001101,3,2019,29972
11427211000001106,7,2020,69375
11427411000001105,3,2023,10996
11427611000001108,8,2021,56321
11427811000001107,5,2023,43096
11428011000001100,5,2018,21649
11428211000001105,7,2022,82432
11428411000001109,8,2018,14715
11428611000001107,5,2020,21268
11428811000001106,3,2018,28286
11428911000001101,4,2022,103738
11429211000001100,6,2019,8304
11429411000001101,2,2018,20615
11429611000001103,4,2023,83703
11429811000001104,6,2019,35123
11430211000001109,8,2018,71990
11430411000001108,12,2023,5163
114411000001108,1,2018,1521
11457511000001105,7,2019,11665
114611000001106,10,2018,49282
11461711000001101,12,2023,113556
11462411000001102,7,2023,50032
11462911000001105,3,2019,47490
114711000001102,12,2022,103025
11473711000001108,11,2021,46864
11476811000001109,12,2019,71865
11478911000001100,1,2018,34160
11480511000001101,3,2020,97727
114811000001105,9,2021,112466
11483011000001104,10,2022,75721
11485111000001102,6,2022,1062
11485411000001107,7,2023,86826
11492211000001104,6,2019,97245
11493011000001100,5,2021,114924
11495711000001102,8,2021,29788
11498211000001102,6,2023,25744
11498511000001104,12,2020,40278
11499611000001109,4,2021,105351
11500711000001101,7,2019,89494
11500911000001104,10,2019,27198
11501111000001108,8,2022,35088
11501311000001105,5,2023,107183
11504611000001103,10,2018,73105
11505511000001101,5,2023,107620
11505911000001108,8,2022,21706
11506211000001105,2,2020,49515
11506511000001108,6,2019,86451
115211000001105,11,2018,10992
11522511000001100,12,2022,101634
11522811000001102,2,2019,89252
11523011000001104,4,2018,70293
11523311000001101,6,2023,84189
11523511000001107,11,2022,82955
11523711000001102,2,2022,102800
11523911000001100,11,2020,65107
11524111000001101,2,2022,23275
11524311000001104,7,2019,3314
11525411000001107,7,2023,59709
11527011000001105,3,2021,54743
11527211000001100,2,2023,14924
11527611000001103,6,2020,85740
11528011000001106,7,2023,47530
11528811000001100,9,2020,103321
11529011000001101,3,2019,60536
11529111000001100,11,2023,68256
11529811000001107,11,2023,35710
11530011000001107,2,2022,58622
11531011000001103,2,2018,25426
11531211000001108,3,2023,83935
11531411000001107,1,2018,20118
11531611000001105,2,2022,102581
11531811000001109,2,2018,81244
11532011000001106,7,2022,115891
11532211000001101,5,2019,37685
11532611000001104,12,2021,6217
11532811000001100,4,2023,116483
11533011000001102,5,2020,51796
11533411000001106,6,2022,34756
11533611000001109,11,2023,101585
11533811000001108,1,2018,80844
11534011000001100,3,2023,88202
11534211000001105,11,2021,89186
11534411000001109,1,2019,90172
11535611000001108,12,2021,88539
11536111000001106,8,2019,25824
11536311000001108,4,2022,77746
11536511000001102,9,2019,3190
11538811000001103,4,2018,115055
11539111000001103,12,2020,88497
11539711000001102,9,2021,59225
11542411000001101,6,2023,92240
11542611000001103,9,2020,68052
11548011000001108,5,2023,9122
11550411000001104,9,2018,16760
115511000001108,11,2023,53847
11551311000001101,1,2018,12468
11551511000001107,3,2022,95123
11551711000001102,7,2023,106958
11551911000001100,2,2022,116342
11552111000001108,2,2021,28259
11552311000001105,3,2021,66359
11552511000001104,11,2022,53209
11552711000001109,8,2019,101090
11552911000001106,10,2020,22115
11553111000001102,3,2021,6775
11553311000001100,6,2022,58751
11553511000001106,7,2021,8262
11553711000001101,7,2022,97808
11553911000001104,8,2022,27507
11554111000001100,10,2021,65811
11554311000001103,12,2019,28076
11554511000001109,3,2023,103153
11554711000001104,12,2021,25610
11554911000001102,2,2020,19455
11555111000001101,4,2021,2254
11555411000001106,5,2021,37255
11555611000001109,1,2021,21429
11556011000001106,9,2018,5633
11556411000001102,5,2022,17273
11558111000001106,3,2019,39440
11559011000001100,12,2019,100874
11559411000001109,8,2018,49799
11561011000001108,9,2018,50604
115611000001107,10,2022,118105
11561411000001104,11,2020,37695
1156293009,6,2019,29996
115711000001103,11,2023,111605
11579211000001107,8,2018,116140
11579711000001100,4,2023,5967
11579811000001108,4,2018,2914
11580111000001101,12,2019,85882
11580311000001104,12,2020,93966
11580911000001103,6,2022,104219
115811000001106,8,2023,13982
11582711000001101,12,2019,60781
11588011000001100,12,2019,104918
11590511000001109,2,2022,56727
11590711000001104,8,2018,110619
11590911000001102,9,2020,83821
11591111000001106,7,2018,29882
116081000001104,8,2022,81303
11618711000001108,1,2022,62243
11618911000001105,5,2022,1969
116211000001104,2,2019,290
11621111000001105,3,2019,55077
11621411000001100,6,2022,117272
11621611000001102,7,2021,102902
11621811000001103,8,2019,95515
116281000001109,8,2021,107698
11648111000001100,2,2020,64823
116811000001103,5,2023,8850
117011000001107,3,2020,82891
11701811000001102,12,2022,34235
11702911000001101,12,2022,63660
11703211000001104,3,2023,4939
117311000001105,4,2021,96001
11753211000001109,12,2022,48832
11755211000001108,6,2021,100121
11755711000001101,11,2023,123304
11757911000001109,10,2019,43581
11758611000001104,2,2023,78619
11764811000001101,1,2019,117667
11765011000001106,3,2018,12520
11765211000001101,5,2023,47580
11765811000001100,6,2023,115906
11766011000001102,12,2018,93409
11766211000001107,12,2019,5637
11768411000001107,6,2023,12329
11769811000001102,4,2021,21652
11777911000001106,5,2022,66887
11779711000001101,7,2018,97675
117911000001106,3,2022,96805
11811000001104,11,2020,77784
11879711000001104,5,2021,48431
11879911000001102,6,2020,88697
11880111000001100,1,2019,65122
119111000001102,3,2019,86181
11922311000001102,6,2019,9277
11923111000001105,4,2021,90065
11923311000001107,4,2020,106604
11923811000001103,11,2023,94160
11924911000001105,10,2023,93518
11925111000001106,12,2023,77318
11925511000001102,3,2019,50121
11926011000001101,5,2021,109076
11926211000001106,1,2018,78951
11926411000001105,3,2018,84168
11930211000001106,7,2020,52462
11930411000001105,4,2023,21294
11934511000001100,7,2018,23705
119611000001105,4,2022,34741
119811000001109,5,2019,30650
120111000001101,3,2018,36390
120311000001104,12,2023,100148
12056111000001106,4,2019,78690
12056511000001102,9,2021,23387
12056911000001109,2,2022,12414
12057411000001104,10,2018,120888
12057911000001107,6,2023,72726
12059511000001107,9,2018,38307
12059811000001105,7,2019,13539
12060711000001101,12,2023,74833
12061211000001102,3,2023,112341
12061411000001103,3,2018,2481
12061911000001106,9,2019,36483
12076411000001103,11,2018,122498
120811000001108,8,2023,26215
120911000001103,2,2022,35494
12099911000001107,7,2023,7591
1211000001102,6,2023,121706
12111000001101,7,2022,40430
12119411000001107,5,2019,15120
121211000001101,3,2021,11239
12134611000001104,2,2021,99227
121411000001102,7,2019,47277
12144811000001101,12,2018,13293
12146011000001102,3,2022,13160
12147111000001103,12,2022,12125
12147311000001101,4,2020,82031
12147511000001107,10,2023,27139
12147711000001102,7,2021,48111
121711000001108,5,2023,33250
12183711000001102,10,2018,16511
12185011000001103,7,2019,72729
12197511000001103,11,2019,43925
12197711000001108,7,2018,109053
12198211000001102,10,2021,59394
12198411000001103,8,2020,121065
12198611000001100,4,2018,79147
12198911000001106,12,2019,15513
12200111000001106,2,2020,36424
12200311000001108,9,2022,111832
12200511000001102,4,2023,50858
12210611000001101,3,2018,106817
122411000001107,3,2019,43007
122811000001109,5,2021,37959
12321611000001105,2,2021,18088
12338511000001104,8,2021,30182
123811000001101,8,2021,9192
124211000001104,10,2020,22688
12430011000001100,11,2020,107350
12430611000001107,3,2018,99228
12430811000001106,5,2021,100872
124311000001107,3,2018,12413
124511000001101,2,2022,21712
124611000001102,4,2018,85319
124811000001103,2,2022,51887
124911000001108,10,2019,24305
12498511000001100,7,2021,77987
12498711000001105,2,2022,82311
12498911000001107,4,2018,50637
125011000001108,6,2021,100457
12531611000001106,10,2020,37339
12533011000001103,5,2022,54489
12533211000001108,12,2023,122740
12534311000001103,5,2022,18516
12534811000001107,11,2020,83286
125411000001104,12,2022,22774
12556311000001105,11,2020,102084
12558111000001107,11,2022,46313
12559711000001104,7,2020,79542
125611000001101,7,2020,92781
12561111000001105,3,2020,21862
12561311000001107,8,2019,1691
12561711000001106,9,2021,86083
125711000001105,5,2021,84788
12609111000001103,3,2023,29740
12611000001109,12,2020,63757
126211000001109,3,2021,110142
12635511000001101,5,2019,50125
12660911000001105,11,2023,102949
12661211000001107,7,2022,47407
126811000001105,2,2021,7043
127311000001103,6,2019,113249
127711000001104,9,2020,76288
12774111000001104,7,2018,12159
12774311000001102,2,2023,62903
12776511000001102,3,2018,92242
12779411000001108,2,2023,6226
12779611000001106,6,2022,87964
12780011000001104,5,2021,102479
127811000001107,7,2020,89200
12786911000001102,4,2023,54860
12789111000001108,5,2021,43540
12789911000001106,11,2022,82936
128011000001100,4,2023,57344
128211000001105,10,2020,82671
128411000001109,8,2019,88261
12855811000001108,10,2022,121739
12872711000001106,10,2022,24775
12873011000001100,9,2020,106183
12873211000001105,5,2022,83548
12873411000001109,6,2021,97785
12873711000001103,5,2019,51107
12874011000001103,7,2023,96308
12874211000001108,1,2018,95469
12874611000001105,6,2022,79078
12877911000001105,10,2018,107356
128811000001106,8,2020,61171
12885311000001106,5,2019,35151
12885511000001100,2,2022,15859
12885611000001101,6,2023,88498
12885911000001107,4,2022,107541
12886111000001103,2,2018,105978
12886311000001101,11,2023,98729
12886511000001107,1,2019,95619
12887011000001101,11,2020,108538
12888111000001104,10,2022,48004
128911000001101,9,2023,104261
12909311000001100,10,2019,122024
12911000001103,6,2021,81859
129111000001106,7,2018,12568
129211000001100,6,2021,19753
129411000001101,9,2020,14422
12948611000001108,8,2022,121160
12949111000001107,11,2021,13636
12949311000001109,8,2018,93626
129811000001104,1,2023,77290
129911000001109,5,2020,108317
13011000001106,5,2020,97359
13029911000001109,1,2021,21581
130311000001101,5,2021,19351
13054711000001107,2,2020,47679
13055311000001107,9,2021,67045
13055911000001108,1,2018,43948
13059111000001107,6,2023,97702
130711000001102,12,2023,47417
13076011000001103,1,2019,48375
13090211000001100,9,2022,82566
130911000001100,2,2022,54350
13092211000001104,3,2022,35791
13092411000001100,5,2022,85218
13093411000001109,1,2019,40744
13093611000001107,6,2022,83159
13095611000001106,4,2018,43975
13096111000001109,11,2018,53253
13096511000001100,2,2023,114269
13096911000001107,11,2021,65344
13097911000001105,4,2019,113800
13098211000001102,11,2023,80365
13098711000001109,12,2023,60415
13099411000001106,8,2019,67023
13099911000001103,2,2019,34410
13100411000001106,11,2021,108727
13100611000001109,10,2020,52260
13101011000001106,4,2022,31866
13101311000001109,5,2020,101249
13102011000001103,2,2019,101233
13102311000001100,12,2021,107278
13105611000001101,1,2023,59128
13105911000001107,8,2018,73619
13106111000001103,4,2020,100990
13106311000001101,5,2022,72993
13106511000001107,3,2019,29810
13106711000001102,3,2021,55360
13106911000001100,5,2019,107704
13107111000001100,10,2023,97142
13107411000001105,7,2018,43920
13107611000001108,5,2018,3849
13107711000001104,8,2023,57320
13107911000001102,1,2020,16019
13108411000001109,1,2018,57908
13108611000001107,4,2019,16532
13109411000001101,7,2022,13248
13109811000001104,9,2020,25503
13110011000001104,11,2018,3466
13110211000001109,2,2022,4279
13110411000001108,5,2018,2560
13110511000001107,10,2021,119816
13110811000001105,12,2020,40770
13114411000001102,3,2018,62101
13114711000001108,6,2023,83283
13115011000001105,12,2018,116736
13115311000001108,5,2018,114444
13115811000001104,8,2019,27546
13118211000001107,10,2021,119446
13118411000001106,11,2022,94070
13118711000001100,5,2020,61658
13118911000001103,10,2019,84067
13119111000001108,6,2019,51806
13119311000001105,6,2023,98277
13119511000001104,11,2021,96109
13119811000001101,6,2022,77388
13120111000001109,11,2019,25024
13120611000001101,7,2021,8101
13120811000001102,11,2022,11979
131211000001103,11,2022,27487
13121111000001103,11,2023,18378
13121311000001101,8,2021,77156
13121511000001107,1,2018,20612
13121711000001102,11,2022,16822
13121911000001100,3,2023,12986
13123911000001104,11,2019,66195
13124211000001106,4,2021,56947
13124411000001105,2,2018,35876
13124611000001108,5,2022,63720
13125011000001102,10,2023,95775
13125511000001105,12,2020,16947
13125711000001100,6,2018,28192
13126011000001106,7,2018,55887
13126211000001101,8,2021,5208
13126411000001102,8,2023,76625
13126611000001104,7,2018,21522
13131111000001101,4,2019,108742
13131811000001108,1,2020,50657
13132011000001105,5,2022,122950
13132211000001100,9,2021,76463
13132511000001102,2,2019,88886
13132711000001107,7,2019,51329
13134211000001109,7,2021,69133
13134411000001108,1,2020,13655
13134611000001106,5,2023,105405
13134911000001100,11,2021,86306
13135111000001104,7,2018,109052
13135311000001102,7,2021,92574
13135511000001108,4,2023,26237
13135811000001106,2,2020,101241
13141411000001105,2,2020,24256
13142411000001100,1,2022,107976
13143111000001104,4,2022,96279
13143311000001102,11,2022,90752
13143811000001106,9,2022,117709
13144211000001108,11,2019,15440
13148411000001103,6,2020,29618
13149911000001103,8,2019,56235
131511000001100,8,2019,1494
13151311000001100,4,2023,13911
13152811000001100,9,2020,2582
13153411000001106,4,2021,67198
13153611000001109,7,2022,102389
13154311000001102,5,2020,106677
13154611000001107,7,2018,17136
13157611000001101,11,2020,104002
13157911000001107,10,2023,122279
13162311000001101,9,2018,57107
13162511000001107,9,2019,28965
